2007-11-03,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y,3112 X,3112 Y,3115 X,3115 Y
12:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318897,-72.52848,-,-,42.373283,-72.5198,42.393467,-72.52599,-,-,-,-,42.262493,-72.57244
12:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32014,-72.53061,-,-,42.373116,-72.51888,42.39485,-72.52679,-,-,-,-,42.26758,-72.56706
12:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3212,-72.53424,-,-,42.37326,-72.51968,42.40008,-72.52798,-,-,-,-,42.27711,-72.563324
12:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32358,-72.528336,-,-,42.373234,-72.519646,42.40388,-72.52955,-,-,-,-,42.282524,-72.55328
12:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325268,-72.53115,-,-,42.367577,-72.52016,42.409946,-72.531,-,-,-,-,42.286564,-72.541145
13:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32523,-72.53119,-,-,42.357224,-72.52093,42.4094,-72.537865,-,-,-,-,42.293198,-72.53154
13:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325314,-72.531166,-,-,42.354675,-72.52069,42.420475,-72.536995,-,-,-,-,42.30299,-72.527565
13:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325108,-72.53015,-,-,42.34495,-72.52046,42.43077,-72.54313,-,-,-,-,42.309357,-72.52943
13:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322807,-72.528595,-,-,42.34011,-72.520134,42.44104,-72.55008,-,-,-,-,42.3188,-72.528496
13:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3219,-72.53131,-,-,42.332478,-72.52361,42.44899,-72.55869,-,-,-,-,42.320206,-72.53097
13:5,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.32104,-72.533615,-,-,42.323303,-72.52563,42.452316,-72.56366,-,-,-,-,42.32118,-72.53407
13:6,-,-,-,-,-,-,-,-,-,-,42.393658,-72.53264,-,-,-,-,-,-,-,-,42.320175,-72.538216,-,-,42.32531,-72.531075,42.459103,-72.57086,-,-,-,-,42.322094,-72.52995
13:7,-,-,-,-,-,-,-,-,-,-,42.39366,-72.53263,-,-,-,-,-,-,-,-,42.32181,-72.55135,-,-,42.32515,-72.52999,42.465374,-72.575874,-,-,-,-,42.324997,-72.52875
13:8,-,-,-,-,-,-,-,-,-,-,42.39368,-72.53261,-,-,-,-,-,-,-,-,42.328434,-72.55991,-,-,42.32215,-72.529854,42.46641,-72.579475,-,-,-,-,42.32518,-72.53123
13:9,-,-,-,-,42.393726,-72.532814,-,-,-,-,42.393696,-72.53264,-,-,-,-,-,-,-,-,42.330193,-72.57213,-,-,42.321316,-72.53429,42.459846,-72.582016,-,-,-,-,42.32439,-72.52696
13:10,-,-,42.393654,-72.53282,42.393677,-72.532776,-,-,-,-,42.393677,-72.532616,-,-,-,-,-,-,-,-,42.333767,-72.580765,-,-,42.320637,-72.534355,42.457703,-72.58143,-,-,-,-,42.326584,-72.52435
13:11,-,-,42.393635,-72.53276,42.39365,-72.532814,-,-,-,-,42.393738,-72.53255,-,-,-,-,-,-,-,-,42.334763,-72.59442,0.0,-0.0,42.319344,-72.528175,42.457806,-72.581474,-,-,-,-,42.33342,-72.523445
13:12,-,-,42.393654,-72.53284,42.39367,-72.53285,-,-,-,-,42.393723,-72.53258,-,-,-,-,-,-,-,-,42.33751,-72.60593,42.394283,-72.533066,42.313236,-72.53078,42.45788,-72.58147,-,-,-,-,42.33981,-72.52021
13:13,-,-,42.393635,-72.532875,42.39373,-72.532845,-,-,-,-,42.393734,-72.53255,-,-,-,-,-,-,-,-,42.338974,-72.612015,42.39447,-72.53295,42.304287,-72.52805,42.45779,-72.58145,-,-,-,-,42.341774,-72.51994
13:14,-,-,42.393635,-72.53279,42.39373,-72.53285,-,-,-,-,42.39372,-72.53256,-,-,-,-,-,-,-,-,42.33324,-72.62131,42.394417,-72.53293,42.293213,-72.53154,42.457676,-72.58139,-,-,-,-,42.351463,-72.5203
13:15,-,-,42.393623,-72.53278,42.39369,-72.53291,-,-,-,-,42.39376,-72.53249,-,-,-,-,42.394768,-72.53391,-,-,42.325905,-72.62517,42.39436,-72.532974,42.286713,-72.540855,42.457687,-72.581375,-,-,-,-,42.3553,-72.52074
13:16,-,-,42.39365,-72.532845,42.393387,-72.532616,-,-,-,-,42.392746,-72.53364,-,-,-,-,42.39479,-72.533875,-,-,42.322586,-72.62556,-,-,42.282513,-72.55349,42.457733,-72.581436,-,-,-,-,42.36205,-72.52069
13:17,-,-,42.393642,-72.53282,42.39457,-72.534386,-,-,42.393665,-72.53287,42.38813,-72.53209,-,-,-,-,42.394825,-72.53388,-,-,42.319786,-72.62927,-,-,42.277393,-72.56273,42.458008,-72.582565,-,-,-,-,42.37089,-72.519745
13:18,-,-,42.39367,-72.532875,42.39612,-72.53367,-,-,42.393654,-72.53293,42.383896,-72.53223,-,-,-,-,42.394825,-72.53397,-,-,42.31893,-72.63057,-,-,42.268753,-72.5663,42.45939,-72.578705,-,-,-,-,42.37305,-72.51882
13:19,-,-,42.39362,-72.532776,-,-,-,-,42.393707,-72.533,42.38213,-72.53381,-,-,-,-,42.394844,-72.53389,-,-,42.318203,-72.631615,-,-,42.26473,-72.57197,42.45843,-72.57303,-,-,-,-,42.373203,-72.51884
13:20,-,-,42.393616,-72.53272,-,-,-,-,42.39369,-72.53302,42.378693,-72.534325,-,-,-,-,42.394844,-72.533905,-,-,42.31779,-72.632576,-,-,42.26027,-72.57319,42.45458,-72.566635,-,-,-,-,42.37422,-72.51972
13:21,-,-,42.393597,-72.5327,-,-,-,-,42.393646,-72.53303,42.378395,-72.53719,-,-,-,-,42.394886,-72.533905,-,-,42.31777,-72.63365,-,-,42.25802,-72.573044,42.45147,-72.56267,-,-,-,-,42.374844,-72.51979
13:22,-,-,42.393692,-72.53288,-,-,-,-,42.393623,-72.5329,42.37809,-72.53632,-,-,-,-,42.394855,-72.53389,-,-,42.317764,-72.63418,-,-,42.256645,-72.57217,42.4445,-72.55346,-,-,-,-,42.37592,-72.51981
13:23,-,-,42.39365,-72.53287,-,-,-,-,42.39363,-72.53291,42.378075,-72.536224,-,-,-,-,42.394844,-72.53392,-,-,42.31945,-72.637215,-,-,42.25448,-72.57339,42.43421,-72.545685,-,-,-,-,42.376953,-72.51985
13:24,-,-,42.393673,-72.53287,-,-,-,-,42.393635,-72.5329,42.378086,-72.53628,-,-,-,-,42.39487,-72.53391,-,-,42.31962,-72.6377,-,-,42.254215,-72.57422,42.42402,-72.5382,-,-,-,-,42.377464,-72.51978
13:25,-,-,42.393173,-72.532555,-,-,-,-,42.39362,-72.53291,42.37808,-72.53628,-,-,-,-,42.39487,-72.53388,-,-,42.319305,-72.636925,-,-,-,-,42.4135,-72.53734,-,-,-,-,42.381344,-72.51925
13:26,-,-,42.39032,-72.532974,-,-,-,-,42.392746,-72.53375,42.378082,-72.53629,-,-,-,-,42.39488,-72.53393,-,-,42.317696,-72.63333,-,-,-,-,42.409275,-72.53631,-,-,-,-,42.38587,-72.5222
13:27,-,-,42.38613,-72.53119,-,-,-,-,42.388462,-72.53245,42.37806,-72.5356,-,-,-,-,42.394768,-72.53391,-,-,42.31835,-72.63134,-,-,-,-,42.409927,-72.53096,-,-,-,-,-,-
13:28,-,-,42.384113,-72.53231,-,-,-,-,42.384827,-72.53255,42.37805,-72.53705,-,-,-,-,42.394325,-72.53294,-,-,42.319225,-72.62996,-,-,42.254215,-72.57426,42.405003,-72.52972,-,-,-,-,-,-
13:29,-,-,42.381496,-72.5339,-,-,-,-,42.382145,-72.533676,42.378017,-72.53649,-,-,-,-,42.392742,-72.53372,-,-,42.321423,-72.62744,-,-,42.25418,-72.5743,42.401516,-72.528175,-,-,-,-,-,-
13:30,-,-,42.378784,-72.535255,-,-,-,-,42.379265,-72.53412,42.378014,-72.536476,-,-,-,-,42.388676,-72.53228,-,-,42.325195,-72.625145,-,-,42.254112,-72.57436,42.396667,-72.527725,-,-,-,-,-,-
13:31,-,-,42.378197,-72.536415,-,-,-,-,42.378536,-72.537186,42.378044,-72.53628,-,-,-,-,42.38484,-72.53253,-,-,42.330967,-72.62301,-,-,42.254116,-72.57423,42.39354,-72.52615,-,-,-,-,-,-
13:32,-,-,42.37796,-72.53547,-,-,-,-,42.378117,-72.53661,42.37801,-72.53573,-,-,0.0,-0.0,42.38222,-72.53285,-,-,42.332848,-72.62123,-,-,42.255203,-72.57685,42.39087,-72.525215,-,-,-,-,-,-
13:33,-,-,-,-,-,-,-,-,42.377975,-72.5355,42.378002,-72.53577,-,-,0.0,-0.0,42.37992,-72.53403,-,-,42.335716,-72.61858,-,-,42.257996,-72.575836,42.387764,-72.52387,-,-,-,-,-,-
13:34,-,-,-,-,-,-,-,-,42.37797,-72.53546,42.378006,-72.53574,-,-,0.0,-0.0,42.378872,-72.53636,-,-,42.33819,-72.60938,-,-,42.265125,-72.57185,42.385838,-72.52253,-,-,-,-,-,-
13:35,-,-,-,-,42.39591,-72.53359,-,-,42.37801,-72.53548,42.378033,-72.536255,-,-,0.0,-0.0,42.3781,-72.53562,-,-,42.336246,-72.59842,-,-,42.26976,-72.56599,42.382454,-72.52026,-,-,-,-,-,-
13:36,-,-,-,-,42.395947,-72.53354,-,-,42.378017,-72.53548,42.37803,-72.53639,-,-,0.0,-0.0,42.37805,-72.535385,-,-,42.334297,-72.585945,-,-,42.27715,-72.56342,42.37784,-72.51998,-,-,-,-,-,-
13:37,-,-,-,-,42.39602,-72.5336,-,-,42.378014,-72.53546,42.378033,-72.53644,-,-,0.0,-0.0,42.37801,-72.53541,-,-,42.33151,-72.57565,-,-,42.28282,-72.55272,42.377323,-72.51994,-,-,-,-,-,-
13:38,-,-,-,-,42.395947,-72.53365,-,-,42.378014,-72.53545,42.37802,-72.53664,-,-,42.37906,-72.5371,42.378033,-72.5355,-,-,42.329857,-72.561714,-,-,42.287006,-72.540054,42.376083,-72.519844,-,-,-,-,-,-
13:39,-,-,42.377953,-72.53549,42.395943,-72.5336,-,-,42.37801,-72.53546,42.378,-72.5366,-,-,42.378292,-72.53706,42.378002,-72.5354,-,-,42.32335,-72.55388,-,-,42.295597,-72.531166,42.376163,-72.5199,-,-,-,-,-,-
13:40,-,-,42.37795,-72.535484,42.39596,-72.533585,-,-,42.378006,-72.53547,42.378014,-72.53663,-,-,42.378273,-72.53705,42.378025,-72.535446,-,-,42.319813,-72.53949,-,-,42.305782,-72.52931,42.37451,-72.51982,-,-,-,-,-,-
13:41,-,-,42.37795,-72.53547,42.395973,-72.53355,-,-,42.378,-72.53545,42.378002,-72.53667,-,-,42.378223,-72.53674,42.37802,-72.53542,-,-,42.321114,-72.533676,-,-,42.31376,-72.530846,42.37365,-72.51979,-,-,-,-,-,-
13:42,-,-,42.377975,-72.535515,42.39592,-72.53361,-,-,42.377995,-72.53543,42.377987,-72.536606,-,-,42.37819,-72.5366,42.37799,-72.53542,-,-,42.3219,-72.53093,-,-,42.319363,-72.52812,42.36893,-72.520004,-,-,-,-,-,-
13:43,-,-,42.377956,-72.5355,42.39592,-72.53364,-,-,42.377995,-72.535446,42.37799,-72.536606,-,-,42.378166,-72.53658,42.378044,-72.534546,-,-,42.3241,-72.528534,-,-,42.32086,-72.53417,42.36256,-72.52078,-,-,-,-,-,-
13:44,-,-,42.377937,-72.53551,42.39597,-72.53357,-,-,42.378246,-72.53568,42.37801,-72.5362,-,-,42.37821,-72.536736,42.378162,-72.53505,-,-,42.32528,-72.53105,-,-,42.321156,-72.53404,42.36239,-72.52074,-,-,-,-,-,-
13:45,-,-,42.37796,-72.53548,42.395977,-72.53364,-,-,42.37882,-72.53614,42.37801,-72.53574,-,-,42.378117,-72.536476,42.37816,-72.53505,-,-,42.32497,-72.52877,-,-,42.322124,-72.52993,42.35542,-72.52127,-,-,-,-,-,-
13:46,-,-,42.37798,-72.53545,42.395947,-72.533646,-,-,42.380627,-72.533905,42.378,-72.53577,-,-,42.37788,-72.53596,42.378162,-72.53504,-,-,42.322155,-72.52995,-,-,42.32515,-72.52888,42.351616,-72.52603,-,-,-,-,-,-
13:47,-,-,42.37797,-72.53546,42.39591,-72.533646,-,-,42.382336,-72.531906,42.378014,-72.53609,-,-,42.378296,-72.53719,42.37823,-72.535065,-,-,42.320576,-72.5344,-,-,42.325108,-72.53016,42.349873,-72.527596,-,-,-,-,-,-
13:48,-,-,42.377956,-72.53547,42.395958,-72.533615,-,-,42.38493,-72.53208,42.37803,-72.53639,-,-,-,-,42.378223,-72.53506,-,-,42.319424,-72.52835,-,-,42.323277,-72.52486,42.348873,-72.52892,-,-,-,-,-,-
13:49,-,-,42.377953,-72.53549,42.395916,-72.53362,-,-,42.38845,-72.53205,42.378025,-72.53643,-,-,-,-,42.37819,-72.53503,-,-,42.318085,-72.52925,-,-,42.332508,-72.52366,42.348743,-72.53062,-,-,-,-,-,-
13:50,-,-,42.377945,-72.53548,42.395912,-72.5337,-,-,42.39285,-72.53395,42.378056,-72.53644,-,-,-,-,42.37818,-72.53505,-,-,42.30781,-72.53039,-,-,42.339798,-72.52024,42.35047,-72.53035,-,-,-,-,-,-
13:51,-,-,42.37795,-72.5355,42.39595,-72.53363,-,-,42.396057,-72.533264,42.378056,-72.53689,-,-,42.39591,-72.53304,42.37816,-72.53504,-,-,42.300114,-72.52889,-,-,42.34418,-72.52047,42.35155,-72.52648,-,-,-,-,-,-
13:52,-,-,42.377945,-72.535515,42.395935,-72.53365,-,-,42.39599,-72.53362,42.378025,-72.53635,-,-,0.0,-0.0,42.378178,-72.535034,-,-,42.289276,-72.53489,-,-,42.34989,-72.51993,42.35446,-72.52184,-,-,-,-,-,-
13:53,-,-,42.377945,-72.53552,-,-,-,-,42.396015,-72.53353,42.37799,-72.535736,-,-,42.37743,-72.53519,42.378185,-72.53505,-,-,42.28443,-72.54857,-,-,42.356544,-72.52096,42.359188,-72.52084,-,-,-,-,-,-
13:54,-,-,42.37796,-72.535515,-,-,-,-,42.396038,-72.53345,42.378,-72.53575,0.0,-0.0,42.376743,-72.53422,42.37819,-72.53536,-,-,42.2789,-72.55991,-,-,42.36419,-72.520645,42.36826,-72.52001,-,-,-,-,-,-
13:55,-,-,42.377956,-72.53551,-,-,-,-,42.39613,-72.533394,42.37801,-72.53576,0.0,-0.0,42.378498,-72.53742,42.378166,-72.53533,-,-,42.272045,-72.565636,-,-,42.37006,-72.51985,42.373035,-72.51982,-,-,-,-,-,-
13:56,-,-,42.37796,-72.535515,-,-,-,-,42.396,-72.53354,42.378033,-72.536224,0.0,-0.0,42.378426,-72.53696,42.37815,-72.53523,-,-,42.266117,-72.57168,-,-,42.372925,-72.51888,42.373024,-72.51981,-,-,-,-,-,-
13:57,-,-,42.377934,-72.535545,-,-,-,-,42.395752,-72.5332,42.377983,-72.536285,0.0,-0.0,42.378048,-72.53636,42.378166,-72.535034,-,-,42.258865,-72.57481,-,-,42.37305,-72.518875,42.374683,-72.51981,-,-,-,-,-,-
13:58,-,-,42.377937,-72.535545,-,-,-,-,42.396023,-72.53358,42.378036,-72.536385,0.0,-0.0,42.378166,-72.53673,42.378155,-72.534996,-,-,42.256344,-72.57221,-,-,42.372997,-72.51874,42.376472,-72.51993,-,-,-,-,-,-
13:59,-,-,42.377945,-72.535545,-,-,-,-,42.396145,-72.53377,42.37804,-72.53634,0.0,-0.0,42.37803,-72.53644,42.378178,-72.53531,-,-,42.25412,-72.57417,-,-,42.373016,-72.51884,42.377403,-72.51986,-,-,-,-,-,-
14:0,-,-,42.377968,-72.53551,-,-,-,-,42.396046,-72.53338,42.378044,-72.5364,0.0,-0.0,42.378174,-72.53673,42.378197,-72.53538,-,-,42.254086,-72.57406,-,-,42.37312,-72.51886,42.377895,-72.51986,-,-,-,-,-,-
14:1,-,-,42.37798,-72.53549,-,-,-,-,42.39613,-72.533394,42.378,-72.536316,0.0,-0.0,42.378223,-72.536865,42.378223,-72.53541,-,-,42.254105,-72.577095,-,-,42.373203,-72.519295,42.379906,-72.51947,-,-,-,-,-,-
14:2,-,-,42.377975,-72.535484,-,-,-,-,42.39609,-72.533356,42.378075,-72.5368,0.0,-0.0,42.377834,-72.535774,42.37819,-72.53526,-,-,42.25889,-72.57509,-,-,42.373974,-72.51985,42.383102,-72.52057,-,-,-,-,-,-
14:3,-,-,42.37797,-72.535484,-,-,-,-,42.39603,-72.53368,42.37803,-72.53644,0.0,-0.0,42.378326,-72.53711,42.37825,-72.53537,-,-,42.266537,-72.57139,-,-,42.37469,-72.519615,42.386406,-72.52238,-,-,-,-,-,-
14:4,-,-,42.37796,-72.5355,-,-,-,-,42.39574,-72.53345,42.378025,-72.53579,0.0,-0.0,-,-,42.378216,-72.53506,-,-,42.272877,-72.565384,-,-,42.37656,-72.5199,42.387745,-72.523605,-,-,-,-,-,-
14:5,-,-,42.377953,-72.535515,-,-,-,-,42.3961,-72.53375,42.378002,-72.53573,0.0,-0.0,-,-,42.378277,-72.535,-,-,42.280727,-72.55792,-,-,42.377434,-72.51987,42.391075,-72.52522,-,-,-,-,-,-
14:6,-,-,42.37796,-72.5355,-,-,-,-,42.39596,-72.53282,42.378006,-72.535835,0.0,-0.0,-,-,42.37827,-72.5352,-,-,42.285458,-72.54511,-,-,42.38138,-72.51922,42.39385,-72.52615,-,-,-,-,-,-
14:7,-,-,42.37797,-72.5355,-,-,-,-,42.39607,-72.53337,42.378033,-72.53622,0.0,-0.0,-,-,42.378235,-72.53511,-,-,42.289677,-72.534035,-,-,42.386032,-72.52281,42.39503,-72.52688,-,-,-,-,-,-
14:8,-,-,42.377956,-72.53552,-,-,-,-,42.395863,-72.53382,42.37803,-72.53607,0.0,-0.0,-,-,42.378242,-72.535095,-,-,42.30108,-72.52829,-,-,42.387203,-72.526215,42.399303,-72.52806,-,-,-,-,-,-
14:9,-,-,42.377953,-72.53551,-,-,-,-,42.39585,-72.53372,42.37804,-72.53635,0.0,-0.0,-,-,42.378315,-72.53525,-,-,42.308056,-72.53041,-,-,42.387146,-72.52622,42.40771,-72.530235,-,-,-,-,-,-
14:10,-,-,42.37795,-72.5355,-,-,-,-,42.396046,-72.533455,42.378017,-72.53639,0.0,-0.0,-,-,42.378212,-72.535194,-,-,42.317875,-72.529465,-,-,42.38597,-72.52604,42.40988,-72.53099,-,-,-,-,-,-
14:11,-,-,-,-,-,-,-,-,42.39608,-72.53365,42.378056,-72.53687,0.0,-0.0,-,-,42.37818,-72.53518,-,-,42.320217,-72.53174,-,-,42.385777,-72.52229,42.409077,-72.537796,-,-,-,-,-,-
14:12,-,-,-,-,-,-,-,-,42.396053,-72.533745,42.378002,-72.53657,0.0,-0.0,-,-,42.3782,-72.5352,-,-,42.321186,-72.5342,-,-,42.381565,-72.519394,42.418877,-72.53679,-,-,-,-,-,-
14:13,-,-,-,-,-,-,-,-,42.395947,-72.533844,42.378036,-72.53636,0.0,-0.0,0.0,-0.0,42.378223,-72.53523,-,-,42.322052,-72.53006,-,-,42.37826,-72.51994,42.42933,-72.54181,-,-,-,-,-,-
14:14,-,-,-,-,-,-,-,-,42.39606,-72.533714,42.37803,-72.53589,0.0,-0.0,0.0,-0.0,42.378197,-72.53504,-,-,42.324966,-72.52874,-,-,42.377472,-72.519936,42.433567,-72.54535,-,-,-,-,-,-
14:15,-,-,-,-,-,-,-,-,42.396023,-72.53368,42.378036,-72.53577,0.0,-0.0,0.0,-0.0,42.378197,-72.53519,-,-,42.325233,-72.53096,-,-,42.37594,-72.51993,42.44347,-72.552704,-,-,-,-,-,-
14:16,-,-,-,-,-,-,-,-,42.396027,-72.53375,42.37804,-72.53578,0.0,-0.0,0.0,-0.0,42.37818,-72.53513,-,-,42.324375,-72.52868,-,-,42.37442,-72.519936,42.45077,-72.56158,-,-,-,-,-,-
14:17,-,-,42.37797,-72.53555,-,-,-,-,42.39607,-72.53374,42.377987,-72.53583,0.0,-0.0,0.0,-0.0,42.378174,-72.53512,-,-,42.322197,-72.53,-,-,42.373047,-72.51988,42.45265,-72.564255,-,-,-,-,-,-
14:18,-,-,42.377956,-72.53557,42.395454,-72.533,-,-,42.39607,-72.53371,42.37802,-72.5359,0.0,-0.0,42.378284,-72.53684,42.37817,-72.53502,-,-,42.32079,-72.53417,-,-,42.37308,-72.51888,42.461685,-72.57279,-,-,-,-,-,-
14:19,-,-,42.37796,-72.53554,42.395428,-72.532974,-,-,42.39606,-72.53369,42.378044,-72.53624,0.0,-0.0,42.378258,-72.536736,42.378212,-72.53503,-,-,42.32036,-72.53439,-,-,42.373203,-72.51947,42.466427,-72.57953,-,-,-,-,-,-
14:20,-,-,42.377945,-72.535545,42.3955,-72.532936,-,-,42.396034,-72.533714,42.37801,-72.53635,-,-,42.378242,-72.53667,42.378143,-72.535,-,-,42.32039,-72.54581,-,-,42.37128,-72.51981,42.46476,-72.5803,-,-,-,-,-,-
14:21,-,-,42.377953,-72.53549,42.395493,-72.53296,-,-,42.3961,-72.53373,42.378033,-72.53639,-,-,42.37826,-72.53677,42.37816,-72.53502,-,-,42.325466,-72.5564,-,-,42.365124,-72.520515,42.457756,-72.58277,-,-,-,-,-,-
14:22,-,-,42.37795,-72.53549,42.39547,-72.53295,-,-,42.396103,-72.5333,42.37809,-72.536705,-,-,42.378113,-72.53417,42.37817,-72.53506,-,-,42.329346,-72.56821,-,-,42.35638,-72.520996,42.45771,-72.58145,-,-,-,-,-,-
14:23,-,-,42.37796,-72.53552,42.395565,-72.533,-,-,42.39617,-72.53326,42.37808,-72.536575,-,-,42.378864,-72.53474,42.378365,-72.53591,-,-,42.33182,-72.57784,-,-,42.34673,-72.52043,42.457676,-72.581505,-,-,-,-,-,-
14:24,-,-,42.377968,-72.5355,42.395535,-72.53301,-,-,42.39604,-72.53329,42.37805,-72.53638,-,-,42.378887,-72.5349,-,-,-,-,42.334427,-72.589096,-,-,42.340256,-72.520164,42.45767,-72.58143,-,-,-,-,-,-
14:25,-,-,42.377964,-72.535515,42.395523,-72.53298,-,-,42.396214,-72.53312,42.378017,-72.53575,-,-,42.377804,-72.5348,-,-,-,-,42.336624,-72.60071,-,-,42.33251,-72.52366,42.45816,-72.58266,-,-,-,-,-,-
14:26,-,-,42.37798,-72.53545,42.395485,-72.53295,-,-,42.396164,-72.533104,42.378036,-72.53575,-,-,42.37587,-72.530785,-,-,-,-,42.33893,-72.60828,-,-,42.32325,-72.52499,42.46575,-72.579895,-,-,-,-,-,-
14:27,-,-,42.37797,-72.53549,42.39551,-72.53296,-,-,42.39615,-72.53322,42.378033,-72.53622,-,-,42.37797,-72.534,-,-,-,-,42.33772,-72.61643,-,-,42.32512,-72.52957,42.468258,-72.58703,-,-,-,-,-,-
14:28,-,-,42.377956,-72.5355,42.3955,-72.533005,-,-,42.39616,-72.53323,42.378082,-72.53645,-,-,42.37763,-72.534546,-,-,-,-,42.331043,-72.62285,-,-,42.325054,-72.53124,42.4684,-72.59593,-,-,-,-,-,-
14:29,-,-,-,-,42.39546,-72.53295,-,-,42.39616,-72.5332,42.37805,-72.53644,-,-,42.37773,-72.53438,-,-,-,-,42.323635,-72.62518,-,-,42.32308,-72.528435,42.473495,-72.6028,-,-,-,-,-,-
14:30,-,-,42.377964,-72.53551,-,-,-,-,42.396133,-72.533264,42.37804,-72.53644,-,-,42.37724,-72.534256,-,-,-,-,42.320557,-72.628426,-,-,42.32192,-72.53085,42.47706,-72.60748,-,-,-,-,-,-
14:31,-,-,42.377956,-72.53552,-,-,-,-,42.396133,-72.53321,42.378056,-72.53613,-,-,42.377243,-72.53426,-,-,-,-,42.31992,-72.629196,-,-,42.320805,-72.533745,42.47768,-72.60813,-,-,-,-,-,-
14:32,-,-,42.37796,-72.53554,42.39567,-72.533134,-,-,42.39616,-72.53327,42.378155,-72.53656,-,-,42.37673,-72.53309,-,-,-,-,42.31918,-72.630325,-,-,42.320393,-72.5344,42.473587,-72.602936,-,-,-,-,-,-
14:33,-,-,42.37795,-72.53553,42.39559,-72.53298,-,-,42.39615,-72.533264,42.378162,-72.53657,-,-,42.377625,-72.53278,-,-,42.365734,-72.53871,42.31802,-72.63194,-,-,42.31935,-72.528145,42.46773,-72.595146,-,-,-,-,-,-
14:34,-,-,42.377964,-72.53553,42.39555,-72.532936,-,-,42.396133,-72.53327,42.378136,-72.536575,-,-,42.377636,-72.53442,42.3784,-72.53582,42.365734,-72.53871,42.318577,-72.6358,-,-,42.314922,-72.530716,42.46833,-72.58907,-,-,-,-,-,-
14:35,-,-,42.37797,-72.53552,42.395473,-72.53294,-,-,42.396126,-72.53327,42.37815,-72.53663,-,-,42.37758,-72.534386,-,-,-,-,42.31992,-72.63808,-,-,42.305927,-72.52978,42.466106,-72.579636,-,-,-,-,-,-
14:36,-,-,42.37798,-72.53552,42.39558,-72.53305,-,-,42.39613,-72.53326,42.37816,-72.53655,-,-,42.377544,-72.534355,42.37837,-72.53588,-,-,42.31963,-72.63745,-,-,42.29671,-72.53122,42.45823,-72.582565,-,-,-,-,-,-
14:37,-,-,42.37798,-72.53551,42.395485,-72.53294,-,-,42.396145,-72.53324,42.3782,-72.53643,-,-,42.37747,-72.53441,42.3784,-72.53581,-,-,42.319687,-72.637535,-,-,42.288113,-72.538086,42.457718,-72.5815,-,-,-,-,-,-
14:38,-,-,42.37797,-72.53553,42.395473,-72.53294,-,-,42.39613,-72.53325,42.378235,-72.53632,-,-,42.37736,-72.53435,42.37837,-72.53588,-,-,42.319664,-72.63751,-,-,42.28374,-72.55032,42.45768,-72.58142,-,-,-,-,-,-
14:39,-,-,42.37796,-72.53549,42.39542,-72.53286,-,-,42.396126,-72.533264,42.3782,-72.53629,-,-,42.37684,-72.53491,42.378403,-72.53588,-,-,42.319687,-72.637535,-,-,42.278656,-72.560265,42.45771,-72.58142,-,-,-,-,-,-
14:40,-,-,42.37798,-72.5355,42.39546,-72.532936,-,-,42.396122,-72.53324,42.378204,-72.53649,-,-,42.37731,-72.53452,42.378395,-72.53586,-,-,42.319637,-72.63763,-,-,42.270634,-72.56584,42.45768,-72.58138,-,-,-,-,-,-
14:41,-,-,42.377953,-72.5355,42.39544,-72.53291,-,-,-,-,42.378277,-72.53641,-,-,42.37735,-72.534546,42.378376,-72.53582,-,-,42.318207,-72.63541,-,-,42.265728,-72.57177,42.457745,-72.58149,-,-,-,-,-,-
14:42,-,-,-,-,-,-,-,-,42.396046,-72.533226,42.378258,-72.5364,-,-,42.377186,-72.53457,42.37835,-72.535904,-,-,42.31763,-72.63434,-,-,42.25925,-72.574745,42.459908,-72.58178,-,-,-,-,-,-
14:43,-,-,-,-,-,-,-,-,42.395973,-72.53322,42.378334,-72.536316,-,-,42.37673,-72.534325,42.37836,-72.53586,-,-,42.317734,-72.633286,-,-,42.257828,-72.57208,42.4586,-72.57396,-,-,-,-,-,-
14:44,-,-,-,-,-,-,-,-,42.395607,-72.53149,42.378105,-72.53628,-,-,42.37675,-72.53258,42.37837,-72.53585,-,-,42.31835,-72.631325,-,-,42.25619,-72.57222,42.456314,-72.569405,-,-,-,-,-,-
