ID	s	d	ts	te	LLC	size	parent	parentTime	replica
----------------------------------------------------
67	2	11	2	44	42	10		2		44			0	0	0	1	0
231	2	11	15	68	53	500		2		68			0	0	0	1	0
236	2	11	37	44	7	1		2		44			0	1	0	0	0
212	2	11	0	47	47	50		2		47			0	0	0	1	0
264	2	11	6	45	39	10		2		45			0	0	0	1	0
221	2	11	11	69	58	500		2		69			0	0	0	1	0
125	2	11	30	45	15	1		2		45			0	1	0	0	0
120	2	11	33	45	12	1		2		45			0	1	0	0	0
183	2	11	38	45	7	1		2		45			0	1	0	0	0
150	3	10	27	47	20	100		0		47			0	0	0	1	1
31	3	10	20	44	24	1		0		44			0	2	0	0	0
154	3	10	6	45	39	10		0		45			0	0	0	2	0
241	3	10	36	47	11	50		0		47			0	0	0	1	1
82	3	10	6	50	44	100		0		50			0	0	0	1	1
22	3	10	12	48	36	50		0		48			0	0	0	1	1
84	3	10	33	46	13	10		0		46			0	0	0	2	0
210	3	10	41	50	9	100		0		50			0	0	0	1	1
41	2	11	16	44	28	50		2		44			0	0	0	1	0
0	2	11	9	44	35	10		2		44			0	0	0	1	0
9	2	11	43	46	3	50		2		46			2	0	0	1	0
290	2	11	10	49	39	100		2		49			0	0	0	1	0
87	2	11	33	46	13	25		2		46			0	0	0	1	0
212	2	11	0	48	48	50		2		48			0	0	0	1	0
275	2	11	3	46	43	1		2		46			0	1	0	0	0
221	2	11	11	70	59	500		2		70			0	0	0	1	0
158	2	11	24	48	24	50		2		48			0	0	0	1	0
120	2	11	33	46	13	1		2		46			0	1	0	0	0
236	2	11	37	46	9	1		2		46			0	1	0	0	0
28	3	10	42	44	2	10		0		44			0	0	0	2	0
179	3	10	10	47	37	25		0		47			0	0	0	1	1
291	3	10	37	50	13	100		0		50			0	0	0	1	1
82	3	10	6	51	45	100		0		51			0	0	0	1	1
22	3	10	12	49	37	50		0		49			0	0	0	1	1
150	3	10	27	51	24	100		0		51			0	0	0	1	1
